"46","1080170","1080170","279107","f","16348557968","心脏中心内科","9：00-12：00","中国康复研究中心北京博爱医院","副主任"
"47","1081564","1081564","919061","m","15339190002","皮肤科","10：00-12：00","北京协和医院","副主任"
"48","1083635","1083635","337408","m","18345150736","耳鼻喉科","17：00-19：00","北京757医院","主任医师"
"49","108480","108480","250788","f","17531375036","泌尿外科","9：00-12：00","北京中医药大学东方医院","副主任"
"50","1088647","1088647","38426","m","17119425592","肝胆外科","17：00-19：00","北京中医药大学东方医院","教授"
"51","108942","108942","15263","f","13774058399","骨三科","10：00-12：00","北京市丰台中西医结合医院","副教授"
"52","1090071","1090071","829930","f","18387727883","儿科","10：00-12：00","北京市丰台中西医结合医院","副教授"
"53","109016","109016","290561","f","16214142331","儿科","17：00-19：00","北京丰台医院","副主任"
"54","1091210","1091210","406090","f","14621740603","血液内科","13：00-15：00","北京758医院","副主任"
"55","1091899","1091899","321283","f","13650286394","输血科 ","9：00-12：00","中国康复研究中心北京博爱医院","教授"
"56","1091924","1091924","994278","m","13451515623","脊柱骨科","10：00-11：00","北京医院","副主任"
"57","1094114","1094114","145096","m","18896129360","消化内科","13：00-15：00","中国康复研究中心北京博爱医院","教授"
"58","1095327","1095327","314833","m","16602887022","药剂科 ","10：00-11：00","北京医院","主任医师"
"59","1097904","1097904","676216","m","17649109342","结直肠外科","9：00-12：00","北京市丰台中西医结合医院","教授"
"60","1098787","1098787","142065","m","13568905974","儿童急救中心","17：00-19：00","北京市丰台中西医结合医院","副主任"
"61","110504","110504","782758","f","15864602113","产科","10：00-12：00","中国康复研究中心北京博爱医院","教授"
"62","1105266","1105266","270568","m","14835593887","肿瘤内科","9：00-12：00","北京电力医院","教授"
"63","1107071","1107071","726023","m","17417069503","核医学科","10：00-12：00","北京中医药大学东方医院","副主任"
"64","1107098","1107098","956256","f","13052601785","ICU","10：00-11：00","北京749医院","副教授"
"65","1107288","1107288","926289","m","17355944121","神经中心内科病区","10：00-12：00","北京市丰台中西医结合医院","副教授"
"66","1107625","1107625","580073","m","15561951594","妇科","10：00-12：00","北京铁营医院","副主任"
"67","1111268","1111268","382927","f","17610321070","心脏外科","10：00-12：00","北京电力医院","教授"
"68","1112798","1112798","21760","m","18362672535","妇科","17：00-19：00","首都医科大学附属北京佑安医院","主任医师"
"69","1116590","1116590","304616","m","18813509202","呼吸内科","9：00-12：00","中国康复研究中心北京博爱医院","副主任"
"70","1119052","1119052","442156","m","17615221741","儿外科","13：00-15：00","北京铁营医院","主任医师"
"71","1122077","1122077","283596","m","15707936960","烧伤整形美容外科","13：00-15：00","中国康复研究中心北京博爱医院","副主任"
"72","1123508","1123508","590701","f","15359355167","理疗科 ","10：00-12：00","北京中医药大学东方医院","主任医师"
"73","1124680","1124680","175130","m","15549265934","中医骨伤科","10：00-11：00","北京航天总医院","教授"
"74","1124848","1124848","21362","f","17016544619","普胸外科","10：00-12：00","中国康复研究中心北京博爱医院","副教授"
"75","1125122","1125122","997915","m","17410990153","心脏中心功能部","13：00-15：00","北京市丰台中西医结合医院","副教授"
"76","1125271","1125271","606042","m","15221547988","神经中心内科病区","10：00-12：00","北京医院","副教授"
"77","1125289","1125289","963312","m","16666679025","烧伤整形美容外科","17：00-19：00","北京铁营医院","主任医师"
"78","1126294","1126294","375117","m","14527059280","核医学科","10：00-12：00","北京丰台医院","副教授"
"79","1130055","1130055","697510","f","17722315452","产前诊断中心","10：00-12：00","中国康复研究中心北京博爱医院","教授"
"80","1132536","1132536","632427","f","18693217605","输血科 ","10：00-11：00","北京医院","副主任"
"81","1132742","1132742","719957","m","18583924321","呼吸内科","9：00-12：00","北京航天总医院","教授"
"82","1133161","1133161","333080","m","13916806766","生殖医学中心","17：00-19：00","北京协和医院","副教授"
"83","1133479","1133479","82180","f","15520790712","医学实验中心","10：00-12：00","北京市丰台中西医结合医院","主任医师"
"84","1134315","1134315","450481","f","17870107312","VIP","17：00-19：00","北京丰台医院","主任医师"
"85","1138738","1138738","888237","f","14276971093","康复医学科","10：00-12：00","北京市丰台中西医结合医院","副主任"
"86","1139158","1139158","664046","m","13739609519","血液内科","17：00-19：00","北京764医院","主任医师"
"87","1139991","1139991","551191","f","16318935480","心脏中心内科","10：00-11：00","北京协和医院","教授"
"88","1140174","1140174","896588","m","17521547338","心理咨询 ","13：00-15：00","首都医科大学附属北京佑安医院","教授"
"89","1141960","1141960","40974","f","15600272544","中医科制剂中心 ","17：00-19：00","北京市丰台中西医结合医院","副教授"
"90","1143245","1143245","892058","f","14086717219","心理咨询 ","17：00-19：00","首都医科大学附属北京佑安医院","教授"
"91","1143824","1143824","340307","f","16614615849","肿瘤内科","10：00-12：00","北京市丰台中西医结合医院","副主任"
"92","1145636","1145636","212212","m","14063536760","泌尿外科","13：00-15：00","北京756医院","副主任"
"93","1146782","1146782","890707","f","14357718390","病理科","17：00-19：00","北京医院","主任医师"
"94","1147509","1147509","855733","m","13522973387","肝胆外科","13：00-15：00","北京丰台医院","教授"
"95","1147867","1147867","762227","m","13528889893","放射科","9：00-12：00","丰台区妇幼保健院","主任医师"
"96","1148062","1148062","413491","m","14889822761","生殖医学中心","10：00-11：00","首都医科大学附属北京佑安医院","主任医师"
"97","1149764","1149764","641010","m","18240144684","营养科","13：00-15：00","北京748医院","主任医师"
"98","1150323","1150323","956767","m","15076629869","氧疗科","13：00-15：00","丰台区妇幼保健院","副主任"
"99","1151412","1151412","149110","f","13446144952","心脏外科","13：00-15：00","北京753医院","副教授"
"100","1151901","1151901","410602","m","17276509268","麻醉科","10：00-12：00","北京医院","副教授"
"101","1152119","1152119","824574","f","15524354633","妇科","13：00-15：00","北京中医药大学东方医院","副教授"
"102","1152304","1152304","93386","m","14633957217","激光科","9：00-12：00","北京电力医院","副主任"
"103","1154368","1154368","739691","m","15274229769","妇科","10：00-12：00","北京市丰台中西医结合医院","副教授"
"104","115574","115574","67707","m","17872646327","生殖医学中心","13：00-15：00","首都医科大学附属北京佑安医院","副教授"
"105","1159766","1159766","494076","m","14395837214","新生儿科","13：00-15：00","北京丰台医院","副教授"
"106","1163706","1163706","822422","f","13559585323","VIP","9：00-12：00","丰台区妇幼保健院","副教授"
"107","1166632","1166632","680828","f","13964435283","产前诊断中心","10：00-11：00","北京电力医院","教授"
"108","1173773","1173773","311191","f","18088547647","康复医学科","9：00-12：00","中国康复研究中心北京博爱医院","主任医师"
"109","1174489","1174489","433047","f","14831493750","产前诊断中心","13：00-15：00","北京电力医院","教授"
"110","1174731","1174731","88709","m","16455043335","全科","10：00-12：00","北京医院","副教授"
"111","1175077","1175077","482456","m","18978732756","ICU","9：00-12：00","北京铁营医院","副教授"
"112","1175448","1175448","272466","f","18350992491","神经中心外科病区","13：00-15：00","北京市丰台中西医结合医院","教授"
"113","1179033","1179033","469601","m","17302678304","VIP","9：00-12：00","中国康复研究中心北京博爱医院","副教授"
"114","1179766","1179766","103355","m","17135462559","儿外科","10：00-12：00","北京医院","教授"
"115","1182308","1182308","203341","m","13671144058","风湿科","10：00-11：00","北京医院","副主任"
"116","1183810","1183810","374658","m","14270834639","儿童急救中心","17：00-19：00","北京电力医院","副主任"
"117","1185929","1185929","719508","m","16551449390","神经中心外科病区","10：00-11：00","北京协和医院","副主任"
"118","1187776","1187776","145625","f","17925156158","病理科","10：00-12：00","中国康复研究中心北京博爱医院","副主任"
"119","1190071","1190071","224235","f","13279941450","新生儿科","13：00-15：00","首都医科大学附属北京佑安医院","副教授"
"120","1190079","1190079","633141","m","15526962659","心脏中心内科","13：00-15：00","丰台区妇幼保健院","教授"
"121","1193539","1193539","175340","f","18108126920","肝胆外科","10：00-12：00","北京759医院","副主任"
"122","1194034","1194034","489342","m","13443202313","医学实验中心","10：00-12：00","北京医院","主任医师"
"123","1194124","1194124","431398","m","16513324565","儿科","10：00-12：00","北京丰台医院","主任医师"
"124","1194884","1194884","345557","m","16454135978","脊柱骨科","10：00-12：00","首都医科大学附属北京佑安医院","教授"
"125","119549","119549","923990","f","15106031888","全科","9：00-12：00","北京755医院","教授"
"126","1196422","1196422","416272","m","16431464035","输血科 ","9：00-12：00","丰台区妇幼保健院","教授"
"127","119836","119836","771849","f","18374511008","风湿科","17：00-19：00","北京中医药大学东方医院","主任医师"
"128","1198974","1198974","781247","m","13307997218","普胸外科","13：00-15：00","北京市丰台中西医结合医院","教授"
"129","1201900","1201900","668388","m","17542646585","急诊科","13：00-15：00","丰台区妇幼保健院","主任医师"
"130","1202482","1202482","81018","m","14733997455","生殖医学中心","13：00-15：00","北京中医药大学东方医院","主任医师"
"131","1205440","1205440","479900","f","16675224676","放射科","9：00-12：00","北京铁营医院","副主任"
"132","120582","120582","626285","m","13216489610","肝胆外科","17：00-19：00","北京电力医院","副教授"
"133","1206355","1206355","774574","m","17300720811","全科","10：00-11：00","北京市丰台中西医结合医院","副教授"
"134","120709","120709","633434","f","14872960147","放射科","10：00-12：00","中国康复研究中心北京博爱医院","主任医师"
"135","120766","120766","155358","f","18470602421","新生儿科","9：00-12：00","北京丰台医院","副教授"
"136","1208560","1208560","200618","m","13430312855","烧伤整形美容外科","10：00-11：00","北京医院","教授"
"137","1208879","1208879","173741","m","14634919658","激光科","10：00-11：00","丰台区妇幼保健院","主任医师"
"138","1210422","1210422","173870","m","14183117252","ICU","10：00-11：00","北京中医药大学东方医院","教授"
"139","1210966","1210966","391039","m","14769106888","神经中心外科病区","9：00-12：00","中国康复研究中心北京博爱医院","教授"
"140","1211552","1211552","345424","m","17513492627","妇科","13：00-15：00","首都医科大学附属北京佑安医院","副教授"
"141","1211667","1211667","498399","f","15543855348","急诊科","9：00-12：00","北京铁营医院","副主任"
"142","121287","121287","471579","f","17351856193","眼科","10：00-12：00","北京铁营医院","副主任"
"143","1212936","1212936","370024","m","15219363656","脊柱骨科","13：00-15：00","北京航天总医院","教授"
"144","1213109","1213109","931120","m","14538404370","骨三科","13：00-15：00","北京协和医院","副主任"
"145","1214282","1214282","249036","f","16947458481","核医学科","13：00-15：00","北京铁营医院","副教授"
"146","1215668","1215668","319693","f","18489682557","新生儿科","9：00-12：00","丰台区妇幼保健院","副主任"
"147","1215796","1215796","905112","m","18289187848","烧伤整形美容外科","9：00-12：00","北京铁营医院","副主任"
"148","1220792","1220792","836314","f","17714250542","营养科","10：00-12：00","北京中医药大学东方医院","副主任"
"149","1223553","1223553","375690","f","16128033250","骨三科","10：00-12：00","北京电力医院","教授"
"150","1226321","1226321","894778","f","18217157290","眼科","10：00-12：00","北京中医药大学东方医院","教授"
"151","1227247","1227247","539062","m","14383860293","中医骨伤科","13：00-15：00","北京航天总医院","教授"
"152","122752","122752","465204","m","14580292241","全科","10：00-12：00","北京协和医院","副教授"
"153","1229054","1229054","470632","m","18769024245","肿瘤内科","9：00-12：00","中国康复研究中心北京博爱医院","主任医师"
"154","1229969","1229969","124856","f","18138195296","脊柱骨科","17：00-19：00","首都医科大学附属北京佑安医院","主任医师"
"155","1230144","1230144","198162","m","17313942775","产科","10：00-11：00","北京航天总医院","副教授"
"156","1230745","1230745","288179","m","15606050194","心理咨询 ","17：00-19：00","北京中医药大学东方医院","教授"
"157","1232481","1232481","221481","m","14688881164","儿科","13：00-15：00","北京协和医院","副教授"
"158","1232650","1232650","880574","f","16976134301","神经中心电生理科","17：00-19：00","北京中医药大学东方医院","教授"
"159","123519","123519","100933","m","18767946001","肿瘤内科","10：00-11：00","北京市丰台中西医结合医院","主任医师"
"160","1236153","1236153","153363","f","14095260197","VIP","13：00-15：00","北京市丰台中西医结合医院","主任医师"
"161","1239561","1239561","907173","m","16999377715","耳鼻喉科","17：00-19：00","北京协和医院","主任医师"
"162","1240734","1240734","592367","m","13707481317","中医科制剂中心 ","13：00-15：00","北京航天总医院","副教授"
"163","1242387","1242387","945723","f","13466846442","麻醉科","13：00-15：00","北京市丰台中西医结合医院","副教授"
"164","124545","124545","128151","f","14152632263","新生儿科","9：00-12：00","北京丰台医院","副主任"
"165","1247179","1247179","454924","m","18820168777","放疗科","17：00-19：00","北京754医院","教授"
"166","1248615","1248615","922429","m","14410907046","脊柱骨科","10：00-11：00","北京市丰台中西医结合医院","副教授"
"167","1252936","1252936","17346","m","17680769895","急诊科","10：00-12：00","北京749医院","副主任"
"168","1254505","1254505","580687","m","18605321163","康复医学科","10：00-12：00","北京中医药大学东方医院","副主任"
"169","1254859","1254859","332682","m","17987350181","中医科制剂中心 ","10：00-11：00","北京丰台医院","副教授"
"170","125556","125556","608569","m","15040975725","中医骨伤科","9：00-12：00","北京航天总医院","主任医师"
"171","1255745","1255745","349868","f","17935335661","心脏中心内科","17：00-19：00","北京755医院","教授"
"172","1258496","1258496","990175","m","16282919741","泌尿外科","10：00-11：00","北京744医院","教授"
"173","1261148","1261148","52625","m","15815804734","理疗科 ","9：00-12：00","北京航天总医院","教授"
"174","1263019","1263019","102196","f","14079706566","激光科","13：00-15：00","首都医科大学附属北京佑安医院","教授"
"175","1263293","1263293","920402","m","16733765209","营养科","10：00-12：00","北京丰台医院","副主任"
"176","1264035","1264035","645871","f","17825518523","骨三科","13：00-15：00","丰台区妇幼保健院","教授"
"177","1266314","1266314","555790","f","16924790784","神经中心外科病区","13：00-15：00","北京丰台医院","主任医师"
"178","1266641","1266641","948040","m","16877015526","康复医学科","10：00-12：00","北京丰台医院","主任医师"
"179","1267282","1267282","383576","m","16844700647","放疗科","9：00-12：00","北京中医药大学东方医院","副主任"
"180","1272918","1272918","369010","f","17751712663","泌尿外科","17：00-19：00","丰台区妇幼保健院","教授"
"181","1273693","1273693","180551","m","14965848882","消化内科","13：00-15：00","北京协和医院","副主任"
"182","1276776","1276776","635174","m","18972410172","产科","10：00-12：00","中国康复研究中心北京博爱医院","副主任"
"183","127860","127860","13631","f","17274128207","放射介入科","10：00-11：00","北京电力医院","教授"
"184","1278902","1278902","640475","m","15143440738","新生儿科","17：00-19：00","丰台区妇幼保健院","副教授"
"185","1280384","1280384","689309","f","16624814035","儿童急救中心","13：00-15：00","北京电力医院","教授"
"186","1281542","1281542","660444","f","18009723247","VIP","17：00-19：00","北京丰台医院","副教授"
"187","1284279","1284279","735869","m","15696407265","中医科制剂中心 ","10：00-11：00","北京742医院","副主任"
"188","1284500","1284500","754022","m","14255331377","神经中心电生理科","10：00-12：00","北京中医药大学东方医院","主任医师"
"189","1286667","1286667","310351","m","14242813006","血液内科","10：00-12：00","北京铁营医院","副教授"
"190","1287260","1287260","560031","m","18445826941","核医学科","17：00-19：00","北京铁营医院","副主任"
"191","1287612","1287612","771235","f","16886731032","胃肠外科","10：00-11：00","丰台区妇幼保健院","副教授"
"192","1287842","1287842","317158","m","18257170493","儿外科","10：00-12：00","北京丰台医院","主任医师"
"193","1288334","1288334","357786","m","14069265574","放射科","17：00-19：00","北京丰台医院","副教授"
"194","1289161","1289161","538552","f","15119059378","新生儿科","17：00-19：00","北京电力医院","副主任"
"195","1292748","1292748","595591","f","14497196958","儿科","10：00-12：00","北京航天总医院","教授"
"196","1293415","1293415","799298","f","17035126376","手术室","10：00-11：00","北京协和医院","教授"
"197","1294730","1294730","414030","m","14433399684","氧疗科","10：00-12：00","北京772医院","副教授"
"198","1296099","1296099","914443","f","13207831025","放射科","10：00-11：00","北京协和医院","教授"
"199","1297133","1297133","872331","f","15577597569","中医科制剂中心 ","13：00-15：00","北京航天总医院","副教授"
"200","1297894","1297894","806819","f","18475515570","肿瘤内科","13：00-15：00","北京丰台医院","教授"
"201","1299287","1299287","83737","m","13197945655","心脏中心功能部","17：00-19：00","北京协和医院","副主任"
"202","1300089","1300089","289313","m","18993664065","产科","17：00-19：00","首都医科大学附属北京佑安医院","主任医师"
"203","1302411","1302411","821626","f","14501998121","肿瘤内科","10：00-11：00","北京电力医院","教授"
"204","130257","130257","328015","m","18224010640","放疗科","10：00-11：00","丰台区妇幼保健院","副教授"
"205","1304183","1304183","353290","f","15928107461","神经中心外科病区","13：00-15：00","首都医科大学附属北京佑安医院","教授"
"206","1308987","1308987","168877","m","17659017869","心脏外科","9：00-12：00","中国康复研究中心北京博爱医院","副教授"
"207","1310062","1310062","489069","m","13884702468","康复医学科","17：00-19：00","北京协和医院","教授"
"208","1314751","1314751","537599","m","17448454218","医学实验中心","9：00-12：00","首都医科大学附属北京佑安医院","教授"
"209","1325680","1325680","194544","f","16435571925","病理科","10：00-11：00","北京医院","教授"
"210","1328307","1328307","699506","f","14994393329","结直肠外科","17：00-19：00","北京中医药大学东方医院","副教授"
"211","133026","133026","285772","m","14659255947","全科","10：00-12：00","北京中医药大学东方医院","副教授"
"212","1330507","1330507","72232","f","16487917598","放疗科","9：00-12：00","北京中医药大学东方医院","教授"
"213","1333020","1333020","758136","f","16596341153","中医科制剂中心 ","13：00-15：00","丰台区妇幼保健院","主任医师"
"214","1333964","1333964","178192","f","14420295646","神经中心电生理科","9：00-12：00","丰台区妇幼保健院","教授"
"215","1334442","1334442","247152","f","13474172339","呼吸内科","13：00-15：00","丰台区妇幼保健院","教授"
"216","1334805","1334805","69394","m","16525464751","心脏外科","9：00-12：00","首都医科大学附属北京佑安医院","主任医师"
"217","1336416","1336416","724841","f","18014009092","结直肠外科","13：00-15：00","北京732医院","副主任"
"218","1338181","1338181","858740","f","14786738693","内分泌科","13：00-15：00","北京铁营医院","副主任"
"219","1338673","1338673","594774","f","13896577013","神经中心内科病区","9：00-12：00","北京丰台医院","副主任"
"220","1340619","1340619","891304","f","16171286496","中医科制剂中心 ","9：00-12：00","北京丰台医院","教授"
"221","1340714","1340714","131339","m","13458863421","胃肠外科","10：00-12：00","中国康复研究中心北京博爱医院","副教授"
"222","1345875","1345875","558162","m","17745253199","神经中心内科病区","13：00-15：00","北京航天总医院","副教授"
"223","1346677","1346677","35487","m","17572377985","心理卫生中心","10：00-12：00","北京丰台医院","主任医师"
"224","1347736","1347736","980519","f","13104843857","中医科制剂中心 ","17：00-19：00","北京电力医院","主任医师"
"225","1350145","1350145","355318","f","17227102428","手术室","10：00-11：00","北京铁营医院","副主任"
"226","1352261","1352261","463297","m","18180547614","创伤骨科","10：00-12：00","北京中医药大学东方医院","主任医师"
"227","135319","135319","974612","m","16495691230","产科","10：00-11：00","首都医科大学附属北京佑安医院","教授"
"228","1353828","1353828","513325","m","18807660358","心理卫生中心","17：00-19：00","北京协和医院","副教授"
"229","1354363","1354363","753099","m","13428183985","放射科","13：00-15：00","丰台区妇幼保健院","副主任"
"230","1355467","1355467","312426","f","16566933331","肾脏内科","9：00-12：00","北京中医药大学东方医院","主任医师"
"231","1357186","1357186","847601","m","13749458922","妇科","13：00-15：00","北京丰台医院","副教授"
"232","1358772","1358772","692574","m","18690342965","病理科","17：00-19：00","北京市丰台中西医结合医院","主任医师"
"233","1360614","1360614","403313","m","15700034113","妇科","10：00-11：00","北京航天总医院","副主任"
"234","1362991","1362991","441951","m","14585691154","胃肠外科","13：00-15：00","北京航天总医院","副教授"
"235","1365791","1365791","301082","f","17978538974","新生儿科","17：00-19：00","北京航天总医院","教授"
"236","1367062","1367062","446268","m","15530925720","普胸外科","9：00-12：00","北京丰台医院","主任医师"
"237","1367351","1367351","15326","m","15957158414","超声科","10：00-12：00","北京铁营医院","副教授"
"238","1368864","1368864","206846","m","13987961502","儿童急救中心","13：00-15：00","首都医科大学附属北京佑安医院","副主任"
"239","1369734","1369734","978975","f","13457250455","儿科","9：00-12：00","中国康复研究中心北京博爱医院","主任医师"
"240","1370268","1370268","234393","f","14025271099","内分泌科","10：00-12：00","首都医科大学附属北京佑安医院","教授"
"241","1372082","1372082","237937","f","18003677708","输血科 ","9：00-12：00","丰台区妇幼保健院","教授"
"242","1372144","1372144","379972","m","14204652882","内分泌科","10：00-12：00","北京电力医院","副主任"
"243","1377187","1377187","215938","m","15579988934","ICU","17：00-19：00","北京协和医院","副主任"
"244","1377962","1377962","594714","f","18608109644","生殖医学中心","10：00-11：00","北京市丰台中西医结合医院","主任医师"
"245","1380346","1380346","643477","m","17919619266","激光科","10：00-11：00","中国康复研究中心北京博爱医院","副主任"
"246","1381079","1381079","883568","m","14674264777","放射科","13：00-15：00","北京铁营医院","主任医师"
"247","1383016","1383016","631209","m","18088892158","肿瘤内科","9：00-12：00","北京772医院","主任医师"
"248","1385370","1385370","658386","m","15737567383","全科","9：00-12：00","北京医院","主任医师"
"249","1387013","1387013","239680","m","16488094834","眼科","13：00-15：00","首都医科大学附属北京佑安医院","副教授"
"250","1388770","1388770","589099","f","17607003751","儿科","17：00-19：00","中国康复研究中心北京博爱医院","主任医师"
"251","1389139","1389139","322155","m","14217972082","急诊科","10：00-12：00","北京电力医院","副教授"
"252","1390384","1390384","817405","f","13550020039","手术室","10：00-12：00","北京医院","教授"
"253","1390703","1390703","698331","m","16449304301","神经中心电生理科","10：00-11：00","北京铁营医院","教授"
"254","1390895","1390895","186522","f","15536973832","肾脏内科","13：00-15：00","中国康复研究中心北京博爱医院","副教授"
"255","1391517","1391517","969426","f","15641561337","心脏中心内科","17：00-19：00","北京丰台医院","副主任"
"256","1392765","1392765","94607","f","17780310241","急诊科","9：00-12：00","北京协和医院","教授"
"257","1394317","1394317","603927","m","15421893738","急诊科","17：00-19：00","中国康复研究中心北京博爱医院","副主任"
"258","1394962","1394962","807730","m","14370021444","肝胆外科","9：00-12：00","丰台区妇幼保健院","教授"
"259","1396279","1396279","891979","m","17480168458","儿童急救中心","10：00-11：00","北京协和医院","副主任"
"260","1399158","1399158","712161","f","16498526032","神经中心外科病区","10：00-12：00","北京740医院","副主任"
"261","1404035","1404035","335723","m","13040037894","皮肤科","13：00-15：00","北京752医院","教授"
"262","1404353","1404353","913029","m","18314038141","肾脏内科","13：00-15：00","中国康复研究中心北京博爱医院","教授"
"263","1407830","1407830","990180","m","16876593242","病理科","10：00-12：00","北京734医院","主任医师"
"264","1409669","1409669","300707","m","16037775968","康复医学科","10：00-12：00","北京医院","主任医师"
"265","1410484","1410484","36750","m","17339961993","肾脏内科","9：00-12：00","丰台区妇幼保健院","主任医师"
"266","141128","141128","631535","m","15706909365","消化内科","10：00-12：00","北京协和医院","主任医师"
"267","1411414","1411414","404898","m","15472287331","创伤骨科","9：00-12：00","北京铁营医院","副教授"
"268","1412095","1412095","719405","m","14328623863","普胸外科","10：00-12：00","首都医科大学附属北京佑安医院","教授"
"269","1413846","1413846","311281","f","16204842572","心理咨询 ","17：00-19：00","北京733医院","教授"
"270","1414658","1414658","54582","m","16137006016","胃肠外科","10：00-11：00","丰台区妇幼保健院","主任医师"
"271","1415088","1415088","20401","m","16561658512","血液内科","13：00-15：00","首都医科大学附属北京佑安医院","副教授"
"272","141542","141542","697847","m","13530659670","营养科","10：00-12：00","中国康复研究中心北京博爱医院","教授"
"273","1416619","1416619","885006","f","17143769776","病理科","17：00-19：00","北京协和医院","教授"
"274","141672","141672","430601","f","16391092773","脊柱骨科","17：00-19：00","北京医院","主任医师"
"275","1421956","1421956","179254","m","14859207530","眼科","10：00-11：00","首都医科大学附属北京佑安医院","主任医师"
"276","1423056","1423056","48761","f","15006418192","ICU","9：00-12：00","北京电力医院","副教授"
"277","1425791","1425791","844674","f","13014872846","心脏中心内科","9：00-12：00","北京市丰台中西医结合医院","教授"
"278","1426854","1426854","976449","f","17642726822","内分泌科","17：00-19：00","北京医院","教授"
"279","142905","142905","203804","f","18715459218","输血科 ","13：00-15：00","首都医科大学附属北京佑安医院","教授"
